Date,Open,High,Low,Close,Adj Close,Volume,MACD_12_26,Macd_signal,trix_15,adi,rsi,rsi5,wr,ema_12,stoch_k,mfi_14,mavg,mavglow,adx,Close SMA50,Close SMA200
2020-07-08,118.05999755859375,118.63999938964844,116.4800033569336,117.70999908447266,111.7689208984375,5192800,,,,721212.5418999346,,,,,,,,,,,
2020-07-09,118.0,118.0,115.19999694824219,115.70999908447266,109.869873046875,4763000,,,,-2306689.2243029745,,,,,,,,,,,
2020-07-10,115.5,118.56999969482422,115.29000091552734,118.3499984741211,112.37661743164062,4285700,,,,1404096.3961438104,,,,,,,,,,,
2020-07-13,119.77999877929688,120.98999786376953,118.66000366210938,119.19999694824219,113.1837158203125,4650700,,,,-1090935.7708388385,,,,,,,,,,,
2020-07-14,118.62000274658203,120.88999938964844,117.91999816894531,120.5999984741211,114.51305389404297,4534400,,,,2557956.073675706,,,,,,,,,,118.31399841308594,
2020-07-15,122.4000015258789,123.95999908447266,122.1500015258789,123.0,116.79193115234375,4473400,,,,2286090.1100945226,,78.47147682561373,,,,,,,,119.3719985961914,
2020-07-16,122.68000030517578,124.4800033569336,122.16000366210938,124.01000213623047,117.7509536743164,4330900,,,,4862224.114836587,,81.04715166656395,,,,,,,,121.03199920654296,
2020-07-17,124.38999938964844,125.62999725341797,123.19999694824219,125.11000061035156,118.79542541503906,3984600,,,,7141492.128211573,,83.70174347230055,,,,,,,,122.38399963378906,
2020-07-20,126.06999969482422,127.06999969482422,125.13999938964844,126.37000274658203,119.9918441772461,9927700,,,,9867784.248194654,,86.42428851487665,,,93.4970166387223,,,,,123.81800079345703,
2020-07-21,131.16000366210938,132.1699981689453,125.80000305175781,126.05999755859375,119.69747161865234,15356600,,,,-4235241.276401481,,82.20129626806097,,,74.87574867749144,,,,,124.91000061035156,
2020-07-22,125.9000015258789,129.47000122070312,125.80000305175781,128.6699981689453,122.17575073242188,8195400,,,,387216.88081817515,,88.24578673851254,,,65.46887893965545,,,,,126.04400024414062,
2020-07-23,129.10000610351562,129.3699951171875,127.1500015258789,127.33000183105469,120.90337371826172,4220100,,,,-3148539.4428340476,,72.45473336922672,,,50.0330956724977,,,,,126.70800018310547,
2020-07-24,126.4800033569336,127.6500015258789,125.5,125.79000091552734,119.44110870361328,3531100,,,,-5727061.2976627415,,57.63797450131727,,,40.10782298476473,,,,,126.84400024414063,
2020-07-27,124.86000061035156,126.31999969482422,124.70999908447266,126.20999908447266,119.83990478515625,3733400,,,0.5771996933326307,-2503817.9721957375,,60.39875406467247,,123.15142822265625,25.131921393525175,123.15142822265625,,,,126.81199951171875,
2020-07-28,125.81999969482422,126.33999633789062,124.1500015258789,124.47000122070312,118.18772888183594,4178200,,,0.3998713778116114,-5460989.7600911,66.39185556692276,45.15814196253516,,123.32723795572916,11.789461593472367,123.32723795572916,,,,126.49400024414062,
2020-07-29,124.55999755859375,125.98999786376953,124.06999969482422,125.31999969482422,118.99483489990234,2832800,,,0.26796080070667916,-4605244.575753626,67.82040314627756,52.48013150092606,,123.59293952094184,16.569066435665547,123.59293952094184,,,,125.82400054931641,
2020-07-30,123.70999908447266,123.9000015258789,121.63999938964844,122.9000015258789,116.69698333740234,3988100,,,0.10198368495126786,-4146433.2751456387,60.00073504651545,35.57631393676882,,123.50054778826679,16.85501485411913,123.50054778826679,,,,124.93800048828125,
2020-07-31,122.70999908447266,122.98999786376953,121.08999633789062,122.94000244140625,116.73495483398438,5277100,,,-0.033444859927722614,852950.270672854,60.08266243230677,36.00222572419306,,123.42580840868538,26.5960746184165,123.42580840868538,,,,124.36800079345703,
2020-08-03,123.5,124.41000366210938,122.1500015258789,124.30999755859375,118.03580474853516,3526100,,,-0.08305020963993437,4066987.272188604,62.88643949461804,50.11983282492686,,123.54370029533983,39.17888480309136,123.54370029533983,,,,123.98800048828124,
2020-08-04,123.81999969482422,125.86000061035156,123.81999969482422,125.83999633789062,119.48857879638672,3466100,,,-0.04597239660641961,7465110.039189244,65.77745832961978,61.863818332153784,,123.84987310101327,64.50343780115396,123.84987310101327,130.28569263366413,116.70430675598432,,124.26199951171876,123.49499969482422
2020-08-05,126.7300033569336,126.75,124.61000061035156,125.44999694824219,119.1182632446289,3619600,,,-0.0026138048069501707,6687053.601618387,64.40036257510415,57.54672835383224,,124.06322294731046,78.43462165696565,124.06322294731046,130.17370773128556,117.5902914447398,,124.28799896240234,123.88199958801269
2020-08-06,125.0,126.26000213623047,125.0,126.12000274658203,119.75445556640625,3417100,,,0.05134920414775479,9344802.644009896,65.72784206255136,63.07954269305731,,124.33746025388001,87.61327402150654,124.33746025388001,129.51594506556097,119.28905447667535,,124.93199920654297,124.40249977111816
2020-08-07,123.5,125.06999969482422,123.20999908447266,124.95999908447266,120.20657348632812,3651000,,,0.058088542549450395,12563961.679917261,61.45510937998638,49.20210146073607,,124.42046543129236,75.66266681747332,124.42046543129236,129.02788145372062,120.43811814955086,,125.33599853515625,124.73299980163574
2020-08-10,125.41999816894531,127.23999786376953,125.18000030517578,127.11000061035156,122.2747802734375,3968300,,,0.11070275380682393,16031418.270092366,65.88204703672595,66.35220878333463,,124.77907012183358,82.24349937138241,124.77907012183358,128.71005401614497,121.54694595333747,,125.89599914550782,125.12849998474121
2020-08-11,128.75999450683594,130.47000122070312,126.61000061035156,126.75,121.92848205566406,5001200,,,0.14835710549927494,11392997.978277955,64.54529657932532,61.97297695684374,,125.04186077225577,68.87383775907432,125.04186077225577,128.4148742385952,122.45712588347513,,126.07799987792968,125.43600006103516
2020-08-12,127.61000061035156,127.79000091552734,125.87999725341797,126.69999694824219,121.88037872314453,3529700,,,0.16473059487249753,10894028.212192347,64.34999321745349,61.2708754196035,,125.26294559572062,64.53539044700263,125.26294559572062,128.4262645944041,122.81573522249043,,126.32799987792968,125.62099990844726
2020-08-13,125.95999908447266,126.38999938964844,124.7699966430664,125.02999877929688,120.27391052246094,3171300,,,0.11507606272553872,8740682.99821645,58.034129366159526,41.597025964807926,,125.23188602019745,40.63358985325854,125.23188602019745,128.39411284061322,122.94988664058795,,126.10999908447266,125.67199974060058
2020-08-14,124.19999694824219,125.55999755859375,123.91000366210938,125.2699966430664,120.5047836303711,2963400,,,0.06170886918417384,10662395.85633693,58.6620564084915,44.782079244456845,,125.23696743657997,31.29068291777126,125.23696743657997,128.3963935555498,122.96360552892288,34.23214116959657,126.1719985961914,125.67999954223633
2020-08-17,125.25,125.58999633789062,124.41000366210938,124.44000244140625,119.70635223388672,3360100,,,-0.005645364014716936,7473142.507141255,55.565557096029735,36.23866245866797,,125.13070543722348,17.959906556582393,125.13070543722348,128.3319254585609,122.83507359539416,33.51824370236996,125.63799896240235,125.58349952697753
2020-08-18,125.0,125.5,124.23999786376953,124.91999816894531,120.1680908203125,2882400,,,-0.04533570358982164,7701900.533432346,56.979828747814054,43.9663347589134,-42.72244831164254,125.1026111347864,18.280555137225598,125.1026111347864,128.28031252335018,122.77268659164004,32.76058614214123,125.27199859619141,125.52649955749511
2020-08-19,124.83000183105469,125.5,123.5,123.83999633789062,119.12918090820312,3743900,,,-0.09675102915580602,5230912.822861057,52.90001187535849,32.78941602213356,-49.0866307121547,124.9342624952003,15.291546342332362,124.9342624952003,127.7227727515333,122.84722618035146,31.638570955867444,124.69999847412109,125.28499946594238
2020-08-20,123.19999694824219,124.04000091552734,122.80999755859375,123.1500015258789,118.46542358398438,2561200,,,-0.15520022044784865,4085673.4478494264,50.416325599273726,27.25597908373576,-53.4360077649893,124.69636103262411,16.675250080528766,124.69636103262411,127.49328116214681,122.65871773922038,30.21479089926635,124.3239990234375,125.0759994506836
2020-08-21,123.01000213623047,123.4800033569336,122.30999755859375,123.16000366210938,118.47504425048828,3385100,,,-0.19473300146346517,5619105.757849101,50.452641188935374,27.477742320405408,-63.22803162691886,124.49151338322214,16.63659180997789,124.49151338322214,127.47557255635186,122.41342661967352,28.61807984745587,123.9020004272461,124.94449958801269
2020-08-24,123.79000091552734,126.05999755859375,123.36000061035156,125.68000030517578,120.89918518066406,4070800,0.34739609964978513,0.6981037618670393,-0.1367083856160023,8544057.929968435,58.666519274416615,63.000443263216134,-45.5438446580318,124.6499783061493,42.67064456280318,124.6499783061493,127.40625523275894,122.42974406533678,28.192095372846715,124.15,124.91799964904786
2020-08-25,126.0,126.81999969482422,124.48999786376953,124.63999938964844,119.89875030517578,2977700,0.3257279712905756,0.6236286037517466,-0.09034562271593716,5949756.3785502855,54.64062949563508,50.292350647334814,-67.96026656053455,124.64864778394917,55.81485236222716,124.64864778394917,127.40973196034784,122.4432671546424,28.064294277046635,124.09400024414063,124.92649955749512
2020-08-26,124.94999694824219,125.12000274658203,123.94999694824219,124.16999816894531,119.44661712646484,3388300,0.2675465429041566,0.5524121915822285,-0.07006009002324953,3835689.6125498293,52.874715494921,45.14778735799517,-72.20215413302411,124.58482783528198,60.92380211853497,124.58482783528198,127.36633977240103,122.37165919000131,27.622765002787578,124.16000061035156,124.86899948120117
2020-08-27,124.5999984741211,125.0999984741211,123.9800033569336,124.6500015258789,119.90836334228516,3422700,0.2572047053436535,0.4933706943345135,-0.04592878733139516,4508012.345519857,54.49230624454737,51.4834467464082,-67.86999458781307,124.59351766069491,48.26314350077957,124.59351766069491,127.2889413264179,122.62405763598446,27.21277353383274,124.46000061035156,124.95649948120118
2020-08-28,124.95999908447266,125.30000305175781,124.22000122070312,125.06999969482422,120.31238555908203,3099600,0.27967514574237384,0.4506315846160856,-0.012717321067223786,6287395.315044716,55.91811931004982,56.92514693085595,-64.0793980215909,124.65704859857883,47.51613171101865,124.65704859857883,127.20408329265479,122.92191539508934,26.91647716804299,124.84199981689453,125.06299934387206
2020-08-31,125.25,125.25,123.02999877929688,123.30999755859375,118.61933135986328,4827900,0.15369397968034093,0.39124406362893666,-0.037273674948012925,2677337.9846440013,48.991113456517155,35.857974943522706,-79.9638912109114,124.47744179324748,36.23151493135491,124.47744179324748,127.2658733283279,122.76012535941624,25.86457255538711,124.36799926757813,125.01299934387207
2020-09-01,122.8499984741211,123.94999694824219,122.1500015258789,123.4000015258789,118.70591735839844,3155300,0.060419092210835856,0.3250790693453165,-0.06855501646806372,3904410.2407040875,49.336749630360465,37.34031804922705,-75.37309183899221,124.33378309093168,32.16410039952178,124.33378309093168,127.21467622224407,122.5673229842989,24.360941994649153,124.11999969482422,124.89099960327148
2020-09-02,123.72000122070312,128.6999969482422,123.58000183105469,128.17999267578125,123.30408477783203,6592400,0.36796177532852425,0.333655610541958,0.051033759324070616,9157716.711390495,63.48716111160858,75.27435809376377,-24.413724443981728,124.84661103557829,46.377115729755246,124.84661103557829,127.75255787391907,122.30244090537781,24.844679298331393,124.9219985961914,125.02749938964844
2020-09-03,128.19000244140625,129.9499969482422,123.6500015258789,124.44999694824219,119.71597290039062,5716800,0.30717120662470165,0.3283587297585068,0.07143456577705098,4892795.172867474,51.41844923267214,47.32698449132321,-64.17911661743081,124.79372915726681,53.74355216347615,124.79372915726681,127.63212923907132,122.25586896039157,25.651319237387547,124.88199768066406,124.94399909973144
2020-09-04,124.3499984741211,125.3499984741211,121.23999786376953,122.30000305175781,117.64776611328125,6018200,0.08453325699048264,0.27959363520490194,-0.009404951847724607,1978888.250724413,45.99138372292187,37.33867940112148,-87.10014835829831,124.46123234319894,44.572705501914974,124.46123234319894,127.73561545710061,121.88638313909081,25.12551091592262,124.32799835205078,124.81099929809571
2020-09-08,122.16000366210938,122.87000274658203,120.70999908447266,121.20999908447266,116.5992202758789,5210300,-0.17781341042079646,0.18811222607976225,-0.1312981620646414,-819239.9129964649,43.48547175338542,32.93387468580145,-94.87705030161898,124.02773457536877,15.689458414182353,124.02773457536877,127.63715903802564,121.39483940557788,24.382820482124004,123.90799865722656,124.51599922180176
2020-09-09,122.12999725341797,123.69999694824219,121.29000091552734,122.26000213623047,117.60928344726562,3770700,-0.2975683803558411,0.09097610479264157,-0.19794810225555182,-1554595.8267366788,46.50902100151403,41.27564884643318,-84.1188246670153,123.792036916817,11.452055272847375,123.792036916817,127.3833904109232,121.19960824630337,23.987563657055876,123.67999877929688,124.29149932861328
2020-09-10,122.52999877929688,123.58000183105469,120.23999786376953,120.55999755859375,115.97393798828125,3978400,-0.5236153073773266,-0.0319421776413521,-0.2745397744700395,-4770669.315535873,42.5407084456143,32.97503791637779,-96.87194926864484,123.36109833572057,8.493918028886581,123.36109833572057,127.27196699775398,120.69703172050775,23.09608342431425,122.15599975585937,123.98449935913087
2020-09-11,121.38999938964844,122.69999694824219,120.7300033569336,121.45999908447266,116.83970642089844,3548100,-0.6229554811003766,-0.150144838333157,-0.29763052584640404,-5689219.806026208,45.206203634456166,40.84720953763751,-88.07428328089213,123.10761843555419,14.648424614270185,123.10761843555419,127.23178410443874,120.38021464434054,22.268280351054166,121.55800018310546,123.80599937438964
2020-09-14,122.36000061035156,123.37999725341797,121.76000213623047,122.08999633789062,117.44573974609375,3641500,-0.6434307026209893,-0.24880201119072348,-0.26908857580882906,-7847167.327878367,47.05760802275306,46.35977765910072,-81.91595437877135,122.97193548919904,26.879507767257376,122.97193548919904,127.0814065395528,120.21259217870892,21.7798989997459,121.51599884033203,123.64699935913086
2020-09-15,122.81999969482422,123.4000015258789,122.23999786376953,122.44000244140625,117.78243255615234,2915200,-0.6242192844137122,-0.32388546583532124,-0.21203566647020056,-9757106.11401922,48.10667458446605,49.62025842565687,-78.4945859656476,122.90101108282667,46.97563957110528,122.90101108282667,126.99964330473418,120.09435541352755,21.334876306338934,121.76199951171876,123.54699935913087
2020-09-16,122.70999908447266,125.81999969482422,122.70999908447266,124.22000122070312,119.4947280883789,3788400,-0.4600597887870208,-0.35112033042566115,-0.0996792588501938,-9866733.78590135,53.18703374209607,63.66165526718957,-61.09479911132126,123.07687643454354,62.792781308035046,123.07687643454354,126.92219179553814,120.10180722789937,21.853759005613234,122.15399932861328,123.51199951171876
2020-09-17,122.62000274658203,125.55000305175781,121.97000122070312,124.91999816894531,120.1680908203125,3171300,-0.27036174034466853,-0.33496861240946263,0.024965831264500693,-7811597.731702842,55.05069517943796,68.04033385433861,-54.252211442298155,123.32262599913044,72.40946473488341,123.32262599913044,127.02905071944524,120.10294848709772,21.890791688286583,123.0259994506836,123.56599960327148
2020-09-18,124.26000213623047,124.91999816894531,122.6500015258789,122.76000213623047,118.09026336669922,5391600,-0.2909642435725459,-0.32616773864207926,0.05476256248102551,-12680660.138898011,48.61870025566981,46.450980577959356,-75.36653523429244,123.2476094840771,59.42499557754561,123.2476094840771,127.02306655264503,120.0699327149331,21.925179179340407,123.28600006103515,123.54649963378907
2020-09-21,120.4800033569336,120.69999694824219,118.58000183105469,120.25,115.67574310302734,5311400,-0.504018064734467,-0.3617378038605568,-0.02900874383591212,-9624089.66328334,42.416777193245444,31.796194283628882,-85.954598362728,122.84792821953349,43.33835498701577,122.84792821953349,127.16202889327464,119.63997000809256,20.823766984105408,122.91800079345703,123.4009994506836
2020-09-22,120.33000183105469,121.44999694824219,119.52999877929688,120.51000213623047,115.92584991455078,2957800,-0.6444558674300112,-0.4182814165744477,-0.11579786744274623,-9562455.607541023,43.22470019827207,34.47300518518419,-83.76786876157404,122.53620474175975,24.78476906163922,122.53620474175975,126.95181152379685,119.3331875606758,19.46069930017494,122.53200073242188,123.14249954223632
2020-09-23,120.80000305175781,121.58999633789062,118.43000030517578,118.83000183105469,114.30975341796875,3939400,-0.881158376878659,-0.5108568086352899,-0.22761174670931084,-12504534.095277239,39.37996478443825,26.175514581320414,-96.52776352048977,122.04204435366574,18.44724909788756,122.04204435366574,127.02863984508933,118.67535948352396,18.658187779290238,121.4540008544922,122.85199966430665
2020-09-24,118.0999984741211,119.5199966430664,116.4800033569336,118.08999633789062,113.597900390625,3546200,-1.1155991472474796,-0.6318052763577279,-0.3323536752764311,-12294569.80694572,37.78565859952713,23.112493271301023,-88.04755941386739,121.51510461822906,17.117075127188702,121.51510461822906,127.15913501877866,117.93686412672916,18.646503142752152,120.08800048828125,122.54799957275391
2020-09-25,117.5999984741211,119.41000366210938,116.94000244140625,118.94999694824219,114.4251937866211,2953700,-1.2179603956024465,-0.7490363002066716,-0.3701672332409811,-10441048.883264339,40.785991000915864,34.28373592021877,-81.6629935674035,121.17309026223082,24.3434302097177,121.17309026223082,127.02147722180229,117.50452146594185,18.635653123109645,119.3259994506836,122.26299934387207
2020-09-28,120.56999969482422,122.33000183105469,120.41000366210938,121.7300033569336,117.09944152832031,3509200,-1.0625111713057152,-0.8117312744264803,-0.2801695664309545,-9125095.397184024,49.29806044715051,58.593166205707945,-61.02448034283015,121.24734534152452,52.385302329710186,121.24734534152452,126.67994135795144,117.51205769600364,17.36062324248119,119.62200012207032,122.09599952697754
2020-09-29,121.41000366210938,122.19000244140625,120.20999908447266,120.94000244140625,116.3395004272461,2106600,-0.9916320951460023,-0.8477114385703847,-0.1887233542173794,-9678339.372477157,47.22071037276502,51.78821981872508,-66.88937485946218,121.20636628817542,71.43982317288516,121.20636628817542,126.55230704021871,117.40269250201762,16.149866255321633,119.70800018310547,121.97749977111816
2020-09-30,121.37999725341797,122.91000366210938,120.80000305175781,121.66999816894531,117.0417251586914,3261100,-0.8665661273522716,-0.851482376326762,-0.09109685557079361,-10250206.902361957,49.3448397134102,57.490707489998506,-61.469953368348136,121.26818387227807,82.23274856347923,121.26818387227807,126.42014319029421,117.36185601624875,15.282277895533625,120.2759994506836,121.89099960327148
2020-10-01,122.36000061035156,123.30000305175781,120.36000061035156,121.08999633789062,116.4837875366211,3211700,-0.8049725251210731,-0.8421804060856243,-0.03127758727430319,-11866991.711056346,47.70217353650728,51.447163572078125,-65.77583389548461,121.24442553435975,74.06870087882562,121.24442553435975,125.03342638328617,118.03957318946773,14.26779640942631,120.8759994506836,121.53649978637695
2020-10-02,119.04000091552734,121.75,118.81999969482422,120.56999969482422,115.98356628417969,2925200,-0.7890231669780405,-0.8315489582641076,-0.012996608575455149,-11297925.863399455,46.216708469720594,46.025040210448246,-69.63624139710309,121.15450208908834,61.67641763042587,121.15450208908834,124.5932049518905,118.09179489552162,13.863363814752413,121.2,121.34249992370606
2020-10-05,121.83999633789062,122.75,121.05000305175781,122.01000213623047,117.36878967285156,3050500,-0.6526635244805448,-0.795771871507395,0.03284675890886657,-10903152.376041833,50.78707302225921,60.45273907375468,-58.94579502350274,121.26856876204063,58.506433036983275,121.26856876204063,124.56404554628082,118.09195420957855,13.000660554409544,121.25599975585938,121.32799987792968
2020-10-06,122.58000183105469,124.83000183105469,121.58999633789062,121.97000122070312,117.33031463623047,3872300,-0.5415822420019936,-0.7449339456063148,0.07250282331796587,-13867124.96065968,50.65829391472061,59.89680268983538,-59.242758160539076,121.3620930898623,54.22682712098327,121.3620930898623,124.61343956732858,118.11856040215383,12.84109303325238,121.46199951171874,121.36599998474121
2020-10-07,122.66999816894531,124.38999938964844,122.31999969482422,124.06999969482422,119.35042572021484,2815400,-0.2808596239820531,-0.6521190812814625,0.16162072736822797,-11922186.094601646,56.84497003143716,74.9900133858825,-43.65256162565653,121.72314730385722,70.32412963370172,121.72314730385722,124.89387936572042,118.01912035962137,12.69292319217787,121.94199981689454,121.4564998626709
2020-10-08,130.86000061035156,135.5,129.77000427246094,131.49000549316406,126.4881820678711,25288900,0.5185202073710116,-0.4179912235509676,0.46286887396305154,-22028897.158164002,70.78402980012677,90.6057169419255,-21.083045292217495,123.02539506243146,71.90876553474936,123.02539506243146,127.53422353139509,116.47177698740374,15.315735096544728,124.02200164794922,122.00300025939941
2020-10-09,132.0,132.0,127.5999984741211,127.79000091552734,122.92892456054688,8353700,0.8437488245185278,-0.1656432139370685,0.6160340382094454,-29661132.22891794,60.32108564953212,65.22220943378143,-40.53627994347348,123.66067584284424,69.98574597920343,123.66067584284424,128.3884909520703,116.25050974983401,16.860159022181886,125.46600189208985,122.31950035095215
2020-10-12,128.07000732421875,128.25,126.44000244140625,127.20999908447266,122.37098693847656,4635100,1.0426742465924974,0.07602027816884471,0.6437241244952485,-30352567.859503005,58.85251304558224,61.828150319289875,-43.58571177008804,124.13391894172803,54.33515228140922,124.13391894172803,129.00538103066555,116.14561994589695,17.8456989196197,126.50600128173828,122.57550048828125
2020-10-13,126.56999969482422,127.1500015258789,124.45999908447266,125.0999984741211,120.34124755859375,5406100,1.0183260329005606,0.2644814291151879,0.5394758096017194,-33186253.31658557,53.727868103725825,49.99690971399004,-54.67930263631328,124.2627295460471,36.04624853310559,124.2627295460471,129.23104228459522,116.18595829523876,18.03526343958442,127.13200073242187,122.708500289917
2020-10-14,125.12999725341797,126.94000244140625,125.12999725341797,125.94000244140625,121.14929962158203,3728100,1.054653805513368,0.42251590439482395,0.4293251752164995,-33577589.02289266,55.39313522656894,54.34447527783542,-50.262877212855734,124.48636593209498,24.966992770958466,124.48636593209498,129.43871318985325,116.15028751205107,18.211287636694514,127.50600128173828,122.79450035095215
2020-10-15,124.08000183105469,125.22000122070312,123.8499984741211,124.88999938964844,120.13923645019531,3385300,0.9873359616308903,0.5354799158420372,0.29903070361159134,-31823169.255003996,52.833558408447146,47.84464695263554,-55.7833989640548,124.54018372643544,15.753042059626416,124.54018372643544,129.43530650992665,116.15069431404797,17.90066687982662,126.18600006103516,122.79300041198731
